PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   1   0   0   2   4.72638 106671.82 1181.40489     0.202     0.187 152378.718     0.028     0.010     6.681    10.573
   0   0   1   2   4.64120 104750.09 1140.20238     0.174     0.155 141686.594     0.029     0.010     6.561     8.442
   1   0   1   2   4.63432 104594.80 1136.90440     1.649     1.517 140847.941     0.029     0.010     6.551    79.670
   0   1   0   2   4.33961  97946.17 1000.08633     0.000     0.000 108295.568     0.031     0.011     6.134     0.000
   1   1   0   4   3.19657  72155.37 550.66793     0.735     0.735 63764.026     0.042     0.013     4.519    16.082
   0   1   1   4   3.16983  71551.87 541.70290     1.989     1.952 61656.757     0.042     0.014     4.481    42.078
   1   1   1   4   3.16763  71502.33 540.97010     4.741     4.705 61486.119     0.042     0.014     4.478   100.000
   1   0  -1   2   2.71346  61253.10 399.68544     0.048     0.044 16554.036     0.049     0.016     3.836     0.275
   2   0   1   2   2.70934  61159.97 398.49599     3.392     2.901 16453.570     0.049     0.016     3.830    19.148
   1   0   2   2   2.66118  60073.17 384.74023     0.828     0.815 15314.586     0.050     0.016     3.762     4.352
   2   0   0   2   2.36319  53347.91 304.77686     0.006     0.005  9523.670     0.056     0.018     3.341     0.020
   0   0   2   2   2.32060  52386.60 294.07382     0.082     0.109  8855.412     0.057     0.019     3.280     0.249
   2   0   2   2   2.31716  52308.93 293.21694     0.067     0.093  8802.996     0.058     0.019     3.275     0.201
   1   1  -1   4   2.30072  51938.03 289.14184     0.003     0.004 17111.835     0.058     0.019     3.252     0.017
   2   1   1   4   2.29821  51881.22 288.52009     0.034     0.042 17037.078     0.058     0.019     3.249     0.196
   1   1   2   4   2.26860  51212.87 281.25272     0.005     0.003 16175.805     0.059     0.019     3.207     0.030
   0   2   0   2   2.16980  48983.15 257.64588     0.333     0.382  6768.473     0.061     0.020     3.067     0.773
   2   1   0   4   2.07541  46852.68 236.00824     0.097     0.104 11330.688     0.064     0.021     2.934     0.377
   0   1   2   4   2.04638  46197.46 229.53454     0.230     0.246 10709.930     0.065     0.022     2.893     0.845
   2   1   2   4   2.04402  46144.17 229.01171     0.156     0.148 10660.585     0.065     0.022     2.889     0.572
   1   2   0   4   1.97193  44517.01 213.32059     0.188     0.172  9234.349     0.068     0.023     2.787     0.596
   0   2   1   4   1.96561  44374.19 211.96846     0.502     0.444  9116.396     0.068     0.023     2.778     1.570
   1   2   1   4   1.96508  44362.37 211.85670     0.563     0.497  9106.682     0.068     0.023     2.778     1.760
   2   0  -1   2   1.78248  40240.70 174.59524     0.342     0.421  3082.513     0.075     0.026     2.520     0.361
   3   0   1   2   1.78053  40196.66 174.21548     0.513     0.598  3069.042     0.075     0.026     2.517     0.540
   1   0  -2   2   1.76856  39926.43 171.89330     0.099     0.091  2987.326     0.075     0.027     2.500     0.101
   3   0   2   2   1.76551  39857.68 171.30487     0.003     0.003  2966.801     0.075     0.027     2.496     0.003
   1   0   3   2   1.74422  39377.23 167.21902     0.287     0.320  2826.297     0.076     0.027     2.466     0.278
   2   0   3   2   1.74313  39352.46 167.00961     0.008     0.009  2819.191     0.076     0.027     2.464     0.007
   1   2  -1   4   1.69463  38257.69 157.87779     1.082     1.060  5036.567     0.079     0.028     2.395     1.870
   2   2   1   4   1.69362  38234.97 157.69083     1.312     1.257  5024.612     0.079     0.028     2.394     2.261
   1   2   2   4   1.68166  37965.08 155.47782     0.335     0.344  4884.220     0.079     0.029     2.377     0.562
   2   1  -1   4   1.64881  37223.46 149.47205     0.535     0.630  4513.564     0.081     0.029     2.331     0.829
   3   1   1   4   1.64726  37188.60 149.19247     0.593     0.668  4496.678     0.081     0.029     2.329     0.915
   1   1  -2   4   1.63777  36974.29 147.47913     0.282     0.285  4393.905     0.081     0.030     2.315     0.425
   3   1   2   4   1.63535  36919.67 147.04394     0.075     0.072  4367.996     0.081     0.030     2.312     0.112
   1   1   3   4   1.61839  36536.85 144.01057     0.578     0.595  4189.603     0.082     0.030     2.288     0.830
   2   1   3   4   1.61752  36517.06 143.85455     0.161     0.167  4180.532     0.082     0.030     2.286     0.231
   2   2   0   4   1.59829  36083.00 140.45261     0.012     0.016  3985.252     0.083     0.031     2.259     0.016
   0   2   2   4   1.58491  35781.15 138.10936     0.030     0.040  3853.547     0.084     0.031     2.240     0.040
   2   2   2   4   1.58382  35756.37 137.91781     0.035     0.045  3842.882     0.084     0.031     2.239     0.046
   3   0   0   2   1.57546  35567.78 136.46407     0.089     0.098  1881.219     0.085     0.031     2.227     0.058
   0   0   3   2   1.54707  34926.81 131.57687     0.100     0.096  1749.217     0.086     0.032     2.187     0.060
   3   0   3   2   1.54477  34875.02 131.18560     1.170     1.151  1738.863     0.086     0.032     2.184     0.698
   3   1   0   4   1.48089  33433.01 120.51029     0.003     0.003  2937.177     0.090     0.034     2.093     0.003
   0   1   3   4   1.45723  32898.99 116.66420     0.000     0.000  2753.946     0.091     0.035     2.060     0.000
   3   1   3   4   1.45532  32855.69 116.35492     0.058     0.039  2739.476     0.092     0.035     2.057     0.055
   0   3   0   2   1.44654  32657.50 114.94406     0.000     0.000  1336.982     0.092     0.036     2.045     0.000
   1   3   0   4   1.38320  31227.85 105.00452     0.130     0.126  2235.543     0.096     0.038     1.955     0.100
   0   3   1   4   1.38101  31178.43 104.66844     0.475     0.446  2221.424     0.096     0.038     1.952     0.362
   1   3   1   4   1.38083  31174.33 104.64056     0.684     0.640  2220.255     0.096     0.038     1.952     0.521
   2   2  -1   4   1.37732  31095.12 104.10302     0.207     0.196  2197.775     0.097     0.038     1.947     0.156
   3   2   1   4   1.37642  31074.79 103.96526     0.299     0.284  2192.033     0.097     0.038     1.946     0.225
   1   2  -2   4   1.37087  30949.43 103.11763     0.041     0.036  2156.871     0.097     0.039     1.938     0.030
   3   2   2   4   1.36945  30917.38 102.90141     0.010     0.009  2147.948     0.097     0.039     1.936     0.007
   1   2   3   4   1.35945  30691.52 101.38387     0.167     0.165  2085.861     0.098     0.039     1.922     0.119
   2   2   3   4   1.35893  30679.78 101.30532     0.031     0.031  2082.672     0.098     0.039     1.921     0.022
   2   0  -2   2   1.35673  30630.26 100.97406     0.059     0.057  1034.627     0.098     0.039     1.918     0.021
   4   0   2   2   1.35467  30583.68 100.66302     0.011     0.010  1028.348     0.098     0.039     1.915     0.004
   2   0   4   2   1.33059  30040.13  97.06611     0.264     0.071   957.162     0.100     0.041     1.881     0.087
   3   0  -1   2   1.30946  29563.22  93.96046     0.005     0.004   897.806     0.102     0.042     1.851     0.001
   4   0   1   2   1.30838  29538.77  93.80249     0.038     0.036   894.839     0.102     0.042     1.849     0.012
   2   1  -2   4   1.29492  29234.94  91.85005     0.001     0.001  1717.166     0.103     0.042     1.830     0.001
   1   0  -3   2   1.29482  29232.63  91.83522     0.022     0.024   858.311     0.103     0.042     1.830     0.007
   4   1   2   4   1.29313  29194.44  91.59121     0.000     0.001  1707.669     0.103     0.042     1.828     0.000
   4   0   3   2   1.29258  29182.03  91.51200     0.100     0.111   852.384     0.103     0.042     1.827     0.029
   1   0   4   2   1.28138  28929.30  89.90528     0.021     0.024   823.234     0.104     0.043     1.811     0.006
   3   0   4   2   1.28022  28903.12  89.73958     0.028     0.031   820.258     0.104     0.043     1.810     0.008
   1   3  -1   4   1.27648  28818.66  89.20606     0.001     0.001  1621.422     0.104     0.043     1.804     0.001
   2   3   1   4   1.27605  28808.95  89.14479     0.007     0.007  1619.237     0.104     0.043     1.804     0.004
   3   2   0   4   1.27485  28781.89  88.97427     0.071     0.075  1613.163     0.105     0.043     1.802     0.039
   2   1   4   4   1.27213  28720.53  88.58806     0.001     0.001  1599.449     0.105     0.043     1.798     0.000
   1   3   2   4   1.27091  28692.97  88.41484     0.001     0.001  1593.318     0.105     0.044     1.797     0.000
   0   2   3   4   1.25967  28439.07  86.82654     0.150     0.154  1537.660     0.106     0.044     1.781     0.079
   3   2   3   4   1.25843  28411.09  86.65233     0.464     0.484  1531.617     0.106     0.044     1.779     0.244
   3   1  -1   4   1.25363  28302.90  85.98031     0.061     0.066  1508.419     0.106     0.044     1.772     0.032
   4   1   1   4   1.25268  28281.44  85.84730     0.357     0.378  1503.849     0.106     0.045     1.771     0.184
   1   1  -3   4   1.24077  28012.40  84.18787     0.065     0.065  1447.432     0.107     0.045     1.754     0.032
   4   1   3   4   1.23879  27967.88  83.91469     0.096     0.094  1438.250     0.108     0.045     1.751     0.048
   2   3   0   4   1.23375  27854.10  83.21854     0.044     0.036  1414.987     0.108     0.046     1.744     0.021
   1   1   4   4   1.22893  27745.16  82.55453     0.075     0.079  1392.978     0.108     0.046     1.737     0.036
   3   1   4   4   1.22791  27722.06  82.41405     0.032     0.034  1388.344     0.109     0.046     1.736     0.015
   0   3   2   4   1.22757  27714.55  82.36837     0.037     0.039  1386.839     0.109     0.046     1.735     0.018
   2   3   2   4   1.22706  27703.03  82.29838     0.028     0.029  1384.535     0.109     0.046     1.735     0.013
   4   0   0   2   1.18160  26676.64  76.17403     0.003     0.003   595.229     0.113     0.049     1.670     0.001
   0   0   4   2   1.16030  26195.88  73.38198     0.009     0.009   553.463     0.115     0.050     1.640     0.002
   4   0   4   2   1.15858  26157.03  73.15852     0.002     0.002   550.187     0.115     0.050     1.638     0.000
   2   2  -2   4   1.15036  25971.54  72.09597     0.026     0.028  1069.490     0.116     0.051     1.626     0.010
   4   2   2   4   1.14910  25943.13  71.93388     0.013     0.013  1064.817     0.116     0.051     1.624     0.005
   4   1   0   4   1.14009  25739.64  70.77795     0.002     0.003  1031.798     0.117     0.052     1.612     0.001
   2   2   4   4   1.13430  25608.87  70.03977     0.025     0.031  1010.988     0.117     0.052     1.603     0.009
   2   3  -1   4   1.12321  25358.56  68.63706     0.125     0.131   972.034     0.119     0.053     1.588     0.042
   3   3   1   4   1.12272  25347.53  68.57556     0.136     0.140   970.344     0.119     0.053     1.587     0.045
   3   2  -1   4   1.12112  25311.48  68.37474     0.011     0.011   964.835     0.119     0.053     1.585     0.004
   0   1   4   4   1.12092  25306.97  68.34963     0.024     0.023   964.147     0.119     0.053     1.584     0.008
   4   2   1   4   1.12044  25296.13  68.28931     0.016     0.016   962.496     0.119     0.053     1.584     0.005
   1   3  -2   4   1.11970  25279.36  68.19601     0.053     0.050   959.946     0.119     0.053     1.583     0.017
   4   1   4   4   1.11937  25271.94  68.15478     0.018     0.017   958.820     0.119     0.053     1.582     0.006
   3   3   2   4   1.11893  25261.88  68.09888     0.039     0.037   957.294     0.119     0.053     1.582     0.013
   1   3   3   4   1.11345  25138.22  67.41348     0.140     0.139   938.686     0.120     0.054     1.574     0.045
   2   3   3   4   1.11316  25131.78  67.37783     0.104     0.104   937.723     0.120     0.054     1.574     0.034
   1   2  -3   4   1.11189  25103.06  67.21918     0.026     0.026   933.445     0.120     0.054     1.572     0.008
   4   2   3   4   1.11047  25071.00  67.04227     0.065     0.064   928.685     0.120     0.054     1.570     0.021
   1   2   4   4   1.10335  24910.19  66.15823     0.009     0.010   905.085     0.121     0.054     1.560     0.003
   3   2   4   4   1.10261  24893.47  66.06662     0.014     0.016   902.657     0.121     0.054     1.559     0.004
   0   4   0   2   1.08490  24493.76  63.89496     0.017     0.025   423.030     0.123     0.056     1.534     0.002
   3   0  -2   2   1.08063  24397.20  63.37559     0.013     0.016   416.398     0.123     0.056     1.528     0.002
   5   0   2   2   1.07923  24365.81  63.20718     0.000     0.000   414.259     0.123     0.056     1.526     0.000
   2   0  -3   2   1.07543  24279.94  62.74762     0.010     0.010   408.450     0.124     0.057     1.520     0.001
   5   0   3   2   1.07363  24239.36  62.53096     0.007     0.007   405.726     0.124     0.057     1.518     0.001
   3   3   0   4   1.06552  24056.27  61.55811     0.001     0.001   787.210     0.125     0.057     1.506     0.000
   2   0   5   2   1.05799  23886.21  60.66104     0.000     0.000   382.592     0.126     0.058     1.496     0.000
   3   0   5   2   1.05758  23876.99  60.61260     0.013     0.013   382.001     0.126     0.058     1.495     0.002
   1   4   0   4   1.05740  23872.94  60.59133     0.012     0.013   763.484     0.126     0.058     1.495     0.003
   0   3   3   4   1.05661  23855.02  60.49723     0.000     0.000   761.195     0.126     0.058     1.494     0.000
   0   4   1   4   1.05642  23850.84  60.47529     0.036     0.037   760.661     0.126     0.058     1.493     0.010
   1   4   1   4   1.05634  23849.01  60.46565     0.035     0.036   760.427     0.126     0.058     1.493     0.009
   3   3   3   4   1.05588  23838.50  60.41054     0.007     0.007   759.088     0.126     0.058     1.493     0.002
   3   1  -2   4   1.04860  23674.28  59.55212     0.018     0.020   738.385     0.127     0.059     1.482     0.005
   5   1   2   4   1.04733  23645.60  59.40278     0.001     0.001   734.813     0.127     0.059     1.480     0.000
