PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  15   3  -1  -4   0.31715   7160.38   8.76122     0.000     0.143     6.148     0.420    -0.017     0.448     0.000
  17   0 -10  -2   0.31708   7158.85   8.75904     0.000     0.633     3.072     0.420    -0.017     0.448     0.000
  14   3   1  -4   0.31708   7158.80   8.75897     0.000     0.220     6.143     0.420    -0.018     0.448     0.000
  16   0 -13  -2   0.31699   7156.78   8.75608     0.000     0.032     3.068     0.420    -0.018     0.448     0.000
  16   2  -3  -4   0.31697   7156.34   8.75545     0.000     0.487     6.134     0.420    -0.018     0.448     0.000
   6  11 -10  -4   0.31697   7156.19   8.75523     0.000     0.018     6.134     0.420    -0.018     0.448     0.000
   4  11 -10  -4   0.31692   7155.10   8.75367     0.000     0.008     6.130     0.420    -0.018     0.448     0.000
  10  11  -3  -4   0.31688   7154.16   8.75232     0.000     0.350     6.127     0.420    -0.018     0.448     0.000
   8  12  -2  -4   0.31686   7153.73   8.75171     0.000     0.004     6.126     0.421    -0.018     0.448     0.000
  10   1   7  -4   0.31686   7153.70   8.75166     0.000     0.111     6.125     0.421    -0.018     0.448     0.000
   6  12   2  -4   0.31679   7152.22   8.74954     0.000     0.015     6.120     0.421    -0.019     0.448     0.000
  13   2   3  -4   0.31676   7151.63   8.74870     0.000     0.472     6.118     0.421    -0.019     0.448     0.000
   7  11   3  -4   0.31675   7151.40   8.74836     0.000     0.278     6.118     0.421    -0.019     0.448     0.000
   1   2  14  -4   0.31674   7151.15   8.74801     0.000     0.064     6.117     0.421    -0.019     0.448     0.000
  14   2 -15  -4   0.31660   7148.01   8.74351     0.000     0.063     6.106     0.421    -0.020     0.448     0.000
  12   9 -10  -4   0.31654   7146.64   8.74153     0.000     0.013     6.101     0.421    -0.020     0.447     0.000
   7   0  10  -2   0.31651   7145.86   8.74042     0.000     0.631     3.049     0.421    -0.020     0.447     0.000
  13   8  -2  -4   0.31646   7144.79   8.73887     0.000     0.640     6.095     0.421    -0.020     0.447     0.000
  15   5 -12  -4   0.31644   7144.23   8.73807     0.000     0.052     6.093     0.421    -0.020     0.447     0.000
   3   0  13  -2   0.31640   7143.43   8.73692     0.000     0.017     3.045     0.421    -0.020     0.447     0.000
  16   3 -12  -4   0.31638   7142.99   8.73628     0.000     0.015     6.089     0.421    -0.021     0.447     0.000
  10   4 -16  -4   0.31636   7142.50   8.73559     0.000     0.080     6.087     0.421    -0.021     0.447     0.000
  11   8   2  -4   0.31635   7142.20   8.73515     0.000     0.640     6.086     0.421    -0.021     0.447     0.000
  15   4 -13  -4   0.31633   7141.89   8.73471     0.000     0.367     6.085     0.421    -0.021     0.447     0.000
  17   1 -10  -4   0.31624   7139.87   8.73180     0.000     0.088     6.078     0.421    -0.021     0.447     0.000
   2   9  10  -4   0.31621   7139.09   8.73067     0.000     0.036     6.076     0.421    -0.021     0.447     0.000
   6   4 -16  -4   0.31621   7139.06   8.73063     0.000     0.101     6.075     0.421    -0.021     0.447     0.000
   8  12  -6  -4   0.31619   7138.65   8.73005     0.000     0.006     6.074     0.421    -0.021     0.447     0.000
  16   1 -13  -4   0.31615   7137.82   8.72884     0.000     0.663     6.071     0.421    -0.021     0.447     0.000
   1   2 -15  -4   0.31614   7137.50   8.72838     0.000     0.046     6.070     0.421    -0.022     0.447     0.000
   2  12   6  -4   0.31605   7135.43   8.72540     0.000     0.027     6.063     0.422    -0.022     0.447     0.000
  10  11  -7  -4   0.31604   7135.32   8.72525     0.000     0.635     6.063     0.422    -0.022     0.447     0.000
  16   5  -8  -4   0.31604   7135.27   8.72517     0.000     0.000     6.063     0.422    -0.022     0.447     0.000
  16   4 -11  -4   0.31598   7133.98   8.72330     0.000     0.620     6.058     0.422    -0.022     0.447     0.000
  11  10  -9  -4   0.31592   7132.67   8.72142     0.000     0.048     6.054     0.422    -0.022     0.447     0.000
   3   5  12  -4   0.31592   7132.61   8.72133     0.000     0.042     6.054     0.422    -0.022     0.447     0.000
  17   2  -8  -4   0.31591   7132.23   8.72078     0.000     0.447     6.052     0.422    -0.023     0.447     0.000
   3  11   7  -4   0.31583   7130.44   8.71820     0.000     0.570     6.046     0.422    -0.023     0.446     0.000
   4   3  12  -4   0.31581   7130.08   8.71768     0.000     0.079     6.045     0.422    -0.023     0.446     0.000
   2   4  13  -4   0.31581   7130.02   8.71758     0.000     0.325     6.045     0.422    -0.023     0.446     0.000
  13   9  -6  -4   0.31580   7129.85   8.71734     0.000     0.333     6.044     0.422    -0.023     0.446     0.000
   7   1  10  -4   0.31567   7126.98   8.71320     0.000     0.077     6.034     0.422    -0.024     0.446     0.000
   2  10   9  -4   0.31565   7126.40   8.71235     0.000     0.071     6.032     0.422    -0.024     0.446     0.000
  16   5  -7  -4   0.31564   7126.28   8.71218     0.000     0.687     6.032     0.422    -0.024     0.446     0.000
  12   8 -12  -4   0.31563   7125.91   8.71165     0.000     0.005     6.031     0.422    -0.024     0.446     0.000
   9  11   0  -4   0.31559   7125.22   8.71065     0.000     0.048     6.028     0.422    -0.024     0.446     0.000
  14   8  -7  -4   0.31559   7125.14   8.71053     0.000     0.623     6.028     0.422    -0.024     0.446     0.000
  15   6  -4  -4   0.31559   7125.05   8.71040     0.000     0.445     6.028     0.422    -0.024     0.446     0.000
   8   5   8  -4   0.31558   7124.98   8.71030     0.000     0.086     6.028     0.422    -0.024     0.446     0.000
  17   0  -6  -2   0.31557   7124.60   8.70976     0.000     0.009     3.013     0.422    -0.024     0.446     0.000
   3   1  13  -4   0.31557   7124.57   8.70971     0.000     0.549     6.026     0.422    -0.024     0.446     0.000
  17   2  -9  -4   0.31555   7124.28   8.70929     0.000     0.001     6.025     0.422    -0.024     0.446     0.000
   6  12  -8  -4   0.31554   7124.04   8.70894     0.000     0.021     6.024     0.422    -0.024     0.446     0.000
  13   9  -7  -4   0.31553   7123.77   8.70855     0.000     0.631     6.024     0.422    -0.024     0.446     0.000
  10   9 -12  -4   0.31552   7123.64   8.70836     0.000     0.022     6.023     0.422    -0.024     0.446     0.000
   7   9   6  -4   0.31552   7123.42   8.70804     0.000     0.339     6.022     0.422    -0.024     0.446     0.000
   2  12  -8  -4   0.31547   7122.33   8.70647     0.000     0.025     6.019     0.422    -0.024     0.446     0.000
   5   4  11  -4   0.31543   7121.60   8.70541     0.000     0.488     6.016     0.422    -0.025     0.446     0.000
   9   2   8  -4   0.31541   7121.09   8.70467     0.000     0.428     6.015     0.422    -0.025     0.446     0.000
  11   6   4  -4   0.31534   7119.49   8.70235     0.000     0.436     6.009     0.423    -0.025     0.446     0.000
   2   9 -12  -4   0.31530   7118.51   8.70093     0.000     0.029     6.006     0.423    -0.025     0.446     0.000
   0   8  12  -4   0.31528   7118.22   8.70050     0.000     0.003     6.005     0.423    -0.025     0.446     0.000
  14   7 -11  -4   0.31526   7117.76   8.69984     0.000     0.335     6.003     0.423    -0.025     0.446     0.000
   7   8   7  -4   0.31524   7117.28   8.69914     0.000     0.506     6.002     0.423    -0.025     0.446     0.000
   9   5   7  -4   0.31523   7116.93   8.69864     0.000     0.583     6.000     0.423    -0.026     0.446     0.000
   6   9   7  -4   0.31522   7116.67   8.69826     0.000     0.642     6.000     0.423    -0.026     0.446     0.000
  10   6 -15  -4   0.31521   7116.62   8.69819     0.000     0.225     5.999     0.423    -0.026     0.446     0.000
  11   0   6  -2   0.31517   7115.63   8.69675     0.000     0.011     2.998     0.423    -0.026     0.446     0.000
  14   8  -6  -4   0.31515   7115.25   8.69620     0.000     0.000     5.995     0.423    -0.026     0.445     0.000
   5  13   0  -4   0.31514   7114.96   8.69577     0.000     0.614     5.994     0.423    -0.026     0.445     0.000
  13   4 -15  -4   0.31504   7112.72   8.69252     0.000     0.283     5.986     0.423    -0.026     0.445     0.000
   5   6 -15  -4   0.31504   7112.63   8.69238     0.000     0.195     5.986     0.423    -0.026     0.445     0.000
   8   2   9  -4   0.31502   7112.28   8.69187     0.000     0.013     5.985     0.423    -0.026     0.445     0.000
   9  10 -11  -4   0.31500   7111.88   8.69129     0.000     0.090     5.983     0.423    -0.027     0.445     0.000
  16   5  -9  -4   0.31498   7111.38   8.69057     0.000     0.273     5.982     0.423    -0.027     0.445     0.000
  13   0 -16  -2   0.31498   7111.33   8.69050     0.000     0.084     2.991     0.423    -0.027     0.445     0.000
   7  11 -10  -4   0.31487   7108.81   8.68684     0.000     0.563     5.973     0.423    -0.027     0.445     0.000
   8   8   6  -4   0.31484   7108.23   8.68599     0.000     0.064     5.971     0.423    -0.027     0.445     0.000
   3   7  11  -4   0.31482   7107.81   8.68537     0.000     0.258     5.970     0.423    -0.027     0.445     0.000
   2  10 -11  -4   0.31482   7107.78   8.68534     0.000     0.114     5.970     0.423    -0.027     0.445     0.000
  17   2  -7  -4   0.31480   7107.34   8.68469     0.000     0.484     5.968     0.423    -0.027     0.445     0.000
   3  11 -10  -4   0.31477   7106.69   8.68374     0.000     0.548     5.966     0.423    -0.028     0.445     0.000
  15   0   0  -2   0.31475   7106.12   8.68291     0.000     0.586     2.982     0.423    -0.028     0.445     0.000
  17   1  -6  -4   0.31474   7105.89   8.68258     0.000     0.702     5.963     0.423    -0.028     0.445     0.000
   2   4 -15  -4   0.31465   7103.95   8.67976     0.000     0.257     5.957     0.423    -0.028     0.445     0.000
   5  13  -5  -4   0.31463   7103.36   8.67889     0.000     0.421     5.955     0.423    -0.028     0.445     0.000
  13   9  -5  -4   0.31462   7103.13   8.67856     0.000     0.097     5.954     0.424    -0.028     0.445     0.000
   3   0 -16  -2   0.31460   7102.84   8.67812     0.000     0.101     2.977     0.424    -0.028     0.445     0.000
  14   8  -8  -4   0.31458   7102.27   8.67730     0.000     0.000     5.951     0.424    -0.028     0.445     0.000
  12   5 -15  -4   0.31457   7102.11   8.67706     0.000     0.016     5.951     0.424    -0.028     0.445     0.000
   0  13   5  -4   0.31457   7102.04   8.67696     0.000     0.470     5.950     0.424    -0.028     0.445     0.000
   7   5   9  -4   0.31450   7100.39   8.67456     0.000     0.191     5.945     0.424    -0.029     0.445     0.000
  14   6  -1  -4   0.31442   7098.71   8.67209     0.000     0.568     5.939     0.424    -0.029     0.444     0.000
  14   5   0  -4   0.31440   7098.19   8.67134     0.000     0.002     5.938     0.424    -0.029     0.444     0.000
   8   9   5  -4   0.31437   7097.57   8.67044     0.000     0.068     5.935     0.424    -0.029     0.444     0.000
  10   2   7  -4   0.31436   7097.33   8.67008     0.000     0.556     5.935     0.424    -0.029     0.444     0.000
  13   6   1  -4   0.31436   7097.28   8.67001     0.000     0.461     5.934     0.424    -0.029     0.444     0.000
  11   1   6  -4   0.31434   7096.99   8.66960     0.000     0.691     5.934     0.424    -0.029     0.444     0.000
   3   5 -15  -4   0.31425   7094.97   8.66663     0.000     0.015     5.927     0.424    -0.030     0.444     0.000
   6   8   8  -4   0.31420   7093.80   8.66493     0.000     0.039     5.923     0.424    -0.030     0.444     0.000
  13   1 -16  -4   0.31416   7092.73   8.66335     0.000     0.591     5.919     0.424    -0.030     0.444     0.000
   9   0 -17  -2   0.31410   7091.41   8.66143     0.000     0.134     2.957     0.424    -0.031     0.444     0.000
   8   0 -17  -2   0.31406   7090.52   8.66012     0.000     0.163     2.956     0.424    -0.031     0.444     0.000
  13   8 -11  -4   0.31405   7090.33   8.65984     0.000     0.582     5.911     0.424    -0.031     0.444     0.000
   9  11  -9  -4   0.31393   7087.69   8.65598     0.000     0.019     5.902     0.424    -0.031     0.444     0.000
  15   1   0  -4   0.31393   7087.55   8.65578     0.000     0.126     5.902     0.424    -0.031     0.444     0.000
  17   0 -11  -2   0.31382   7085.25   8.65239     0.000     0.429     2.947     0.425    -0.032     0.444     0.000
  13   9  -8  -4   0.31382   7085.16   8.65226     0.000     0.050     5.894     0.425    -0.032     0.444     0.000
  12   3 -16  -4   0.31381   7084.97   8.65198     0.000     0.034     5.893     0.425    -0.032     0.444     0.000
  16   5  -6  -4   0.31380   7084.78   8.65170     0.000     0.000     5.893     0.425    -0.032     0.444     0.000
   3   1 -16  -4   0.31378   7084.30   8.65099     0.000     0.566     5.891     0.425    -0.032     0.444     0.000
  17   2 -10  -4   0.31376   7083.82   8.65030     0.000     0.608     5.890     0.425    -0.032     0.444     0.000
   0  11   9  -4   0.31374   7083.43   8.64972     0.000     0.012     5.888     0.425    -0.032     0.443     0.000
  16   2 -13  -4   0.31367   7081.82   8.64736     0.000     0.030     5.883     0.425    -0.033     0.443     0.000
   2   8  11  -4   0.31366   7081.64   8.64710     0.000     0.624     5.882     0.425    -0.033     0.443     0.000
   6  13  -3  -4   0.31358   7079.81   8.64440     0.000     0.014     5.876     0.425    -0.033     0.443     0.000
  11   7 -14  -4   0.31355   7079.16   8.64345     0.000     0.424     5.874     0.425    -0.033     0.443     0.000
   3  13   3  -4   0.31352   7078.39   8.64232     0.000     0.018     5.872     0.425    -0.033     0.443     0.000
   4   3 -16  -4   0.31351   7078.24   8.64210     0.000     0.054     5.871     0.425    -0.033     0.443     0.000
   5   9   8  -4   0.31349   7077.60   8.64115     0.000     0.043     5.869     0.425    -0.033     0.443     0.000
  13   7   0  -4   0.31348   7077.45   8.64094     0.000     0.270     5.868     0.425    -0.033     0.443     0.000
  10  11  -2  -4   0.31346   7076.94   8.64018     0.000     0.006     5.867     0.425    -0.034     0.443     0.000
  10   5   6  -4   0.31344   7076.59   8.63966     0.000     0.050     5.866     0.425    -0.034     0.443     0.000
  15   6 -11  -4   0.31344   7076.52   8.63957     0.000     0.016     5.865     0.425    -0.034     0.443     0.000
   8  12  -1  -4   0.31340   7075.61   8.63823     0.000     0.643     5.862     0.425    -0.034     0.443     0.000
  12  10  -6  -4   0.31340   7075.56   8.63815     0.000     0.002     5.862     0.425    -0.034     0.443     0.000
   8  11   2  -4   0.31337   7075.06   8.63741     0.000     0.024     5.860     0.425    -0.034     0.443     0.000
