PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   4   4   5   4   0.52568  11868.69  28.95743     0.372     0.410    48.725     0.253     0.151     0.743     0.494
   9   0   0   2   0.52462  11844.71  22.22996     2.452     2.716    24.166     0.254     0.151     0.742     1.615
   4   6  -7   4   0.52456  11843.32  23.29154     0.426     0.471    48.309     0.254     0.151     0.742     0.561
   3   6  -7   4   0.52455  11843.19  24.25313     0.762     0.842    48.307     0.254     0.151     0.742     1.004
  10   2  -4   4   0.52393  11829.18  19.89715     0.000     0.000    48.079     0.254     0.151     0.741     0.000
   6   2   4   4   0.52388  11828.03  28.58922     0.223     0.241    48.060     0.254     0.151     0.741     0.292
   7   6  -2   4   0.52265  11800.23  19.97077     2.797     2.843    47.610     0.255     0.151     0.739     3.630
   5   6   2   4   0.52263  11799.81  22.19274     2.761     2.811    47.603     0.255     0.151     0.739     3.583
   8   5  -2   4   0.52260  11799.04  20.13941     0.046     0.046    47.591     0.255     0.151     0.739     0.059
   6   5   2   4   0.52258  11798.54  22.90434     0.001     0.001    47.583     0.255     0.151     0.739     0.002
  10   1  -7   4   0.52237  11793.92  20.24976     2.761     2.789    47.508     0.255     0.152     0.738     3.575
   3   1   7   4   0.52230  11792.30  43.27494     2.361     2.416    47.482     0.255     0.152     0.738     3.055
  10   2  -6   4   0.52194  11784.13  19.87450     0.109     0.111    47.351     0.255     0.152     0.738     0.141
   4   2   6   4   0.52187  11782.65  35.48213     0.684     0.696    47.327     0.255     0.152     0.738     0.882
   7   0 -10   2   0.52104  11763.82  26.99655     0.458     0.470    23.513     0.256     0.152     0.737     0.293
   3   0 -10   2   0.52101  11763.12  44.69604     0.608     0.622    23.507     0.256     0.152     0.737     0.389
   9   4  -3   4   0.52090  11760.80  19.88614     2.524     2.603    46.977     0.256     0.152     0.736     3.232
   6   4   3   4   0.52087  11760.01  24.82984     2.697     2.779    46.964     0.256     0.152     0.736     3.452
   9   1   0   4   0.52084  11759.34  22.00945     0.209     0.216    46.954     0.256     0.152     0.736     0.268
   7   6  -5   4   0.52057  11753.29  19.94724     2.681     2.784    46.857     0.256     0.152     0.736     3.424
   2   6   5   4   0.52054  11752.50  24.95846     2.787     2.882    46.844     0.256     0.152     0.736     3.558
   5   4  -9   4   0.52011  11742.76  26.78826     0.454     0.464    46.689     0.256     0.152     0.735     0.577
   4   4  -9   4   0.52010  11742.60  28.83735     0.983     1.005    46.687     0.256     0.152     0.735     1.251
   3   8  -1   4   0.51962  11731.70  19.66069     1.026     1.025    46.514     0.256     0.152     0.734     1.301
   2   8   1   4   0.51961  11731.62  20.04416     0.903     0.902    46.512     0.256     0.152     0.734     1.145
   8   5  -6   4   0.51944  11727.76  20.10336     0.195     0.193    46.451     0.257     0.152     0.734     0.246
   2   5   6   4   0.51939  11726.71  28.31869     0.445     0.445    46.435     0.257     0.152     0.734     0.563
   3   8  -2   4   0.51932  11725.08  19.65749     0.570     0.564    46.409     0.257     0.152     0.734     0.721
   1   8   2   4   0.51932  11724.94  20.28311     0.601     0.595    46.407     0.257     0.152     0.734     0.760
   2   8  -3   4   0.51883  11713.98  20.03540     0.594     0.590    46.233     0.257     0.152     0.733     0.748
   1   8  -3   4   0.51883  11713.93  20.27754     0.752     0.748    46.232     0.257     0.152     0.733     0.947
   5   2 -10   4   0.51875  11712.16  31.68739     2.704     2.714    46.205     0.257     0.152     0.733     3.405
   5   7   0   4   0.51878  11712.90  20.22555     2.541     2.532    46.216     0.257     0.152     0.733     3.201
   8   4   0   4   0.51862  11709.29  21.32975     0.063     0.063    46.159     0.257     0.152     0.733     0.079
   9   4  -6   4   0.51826  11701.16  19.85684     2.745     2.787    46.031     0.257     0.152     0.733     3.443
   3   4   6   4   0.51821  11699.91  30.78299     2.647     2.692    46.012     0.257     0.152     0.733     3.319
   5   6  -7   4   0.51821  11699.91  22.13387     2.786     2.835    46.012     0.257     0.152     0.733     3.494
   2   6  -7   4   0.51819  11699.55  24.92028     2.834     2.884    46.006     0.257     0.152     0.733     3.553
   7   1 -10   4   0.51733  11680.18  26.61106     2.199     2.283    45.702     0.258     0.152     0.731     2.740
   3   1 -10   4   0.51730  11679.49  43.00488     1.992     2.052    45.691     0.258     0.152     0.731     2.480
   6   5  -8   4   0.51670  11665.95  22.82222     0.080     0.083    45.480     0.258     0.153     0.730     0.099
   2   5  -8   4   0.51668  11665.40  28.26251     0.477     0.494    45.471     0.258     0.153     0.730     0.591
   9   0  -9   2   0.51665  11664.69  22.12367     2.597     2.691    22.730     0.258     0.153     0.730     1.609
   0   0   9   2   0.51659  11663.30  57.67240     2.760     2.842    22.719     0.258     0.153     0.730     1.709
   5   7  -5   4   0.51637  11658.31  20.19831     1.702     1.776    45.361     0.258     0.153     0.730     2.104
   0   7   5   4   0.51635  11657.88  22.64991     2.047     2.136    45.354     0.258     0.153     0.730     2.531
   9   3  -1   4   0.51624  11655.47  20.73493     1.111     1.164    45.316     0.258     0.153     0.730     1.372
   8   3   1   4   0.51623  11655.18  22.45275     1.384     1.449    45.312     0.258     0.153     0.730     1.709
   6   2 -10   4   0.51566  11642.28  28.41666     0.040     0.043    45.112     0.258     0.153     0.729     0.049
   4   2 -10   4   0.51564  11641.94  35.27360     0.636     0.669    45.106     0.258     0.153     0.729     0.782
  10   2  -3   4   0.51518  11631.56  19.80023     1.446     1.582    44.946     0.259     0.153     0.728     1.772
   7   2   3   4   0.51514  11630.69  25.69257     1.395     1.502    44.932     0.259     0.153     0.728     1.708
  10   0  -2   2   0.51480  11622.94  20.29167     0.128     0.138    22.406     0.259     0.153     0.728     0.078
   8   0   2   2   0.51477  11622.33  24.26273     0.075     0.080    22.402     0.259     0.153     0.728     0.046
   6   4  -9   4   0.51391  11602.97  24.71825     2.914     2.785    44.505     0.259     0.153     0.726     3.534
   3   4  -9   4   0.51389  11602.51  30.67677     2.870     2.752    44.498     0.259     0.153     0.726     3.480
   3   8   0   4   0.51353  11594.25  19.59577     3.137     2.863    44.372     0.259     0.153     0.726     3.793
   9   1  -9   4   0.51304  11583.13  21.90853     0.222     0.201    44.202     0.260     0.153     0.725     0.267
   0   1   9   4   0.51298  11581.77  54.13580     0.001     0.001    44.181     0.260     0.153     0.725     0.002
   3   8  -3   4   0.51268  11575.10  19.58695     3.125     2.860    44.079     0.260     0.153     0.725     3.754
   0   8   3   4   0.51267  11574.95  20.29111     3.144     2.878    44.077     0.260     0.153     0.725     3.776
   8   4  -8   4   0.51251  11571.16  21.25517     0.007     0.007    44.019     0.260     0.153     0.724     0.009
   0   4   8   4   0.51246  11570.09  33.93822     0.749     0.685    44.003     0.260     0.153     0.724     0.898
   6   7  -3   4   0.51179  11555.11  19.31612     0.112     0.097    43.776     0.260     0.153     0.723     0.134
   3   7   3   4   0.51177  11554.66  21.60169     0.074     0.064    43.769     0.260     0.153     0.723     0.089
  10   2  -7   4   0.51141  11546.36  19.76026     0.160     0.137    43.643     0.261     0.154     0.723     0.190
   3   2   7   4   0.51134  11544.85  39.09412     0.312     0.280    43.620     0.261     0.154     0.723     0.371
  10   1  -2   4   0.51122  11542.25  20.12491     0.222     0.194    43.581     0.261     0.154     0.723     0.264
   8   1   2   4   0.51120  11541.65  23.98151     0.501     0.441    43.572     0.261     0.154     0.723     0.595
   7   6  -1   4   0.51057  11527.48  19.83877     0.192     0.177    43.359     0.261     0.154     0.722     0.226
   6   6   1   4   0.51056  11527.27  20.93387     0.325     0.300    43.355     0.261     0.154     0.722     0.385
   9   3  -8   4   0.51030  11521.31  20.66669     2.655     2.503    43.266     0.261     0.154     0.721     3.131
   1   3   8   4   0.51024  11519.99  39.18648     2.377     2.250    43.246     0.261     0.154     0.721     2.802
   9   2   0   4   0.50997  11513.91  21.39066     2.729     2.639    43.155     0.261     0.154     0.721     3.209
   3   7  -6   4   0.50927  11498.07  21.57096     0.001     0.001    42.918     0.262     0.154     0.720     0.002
   6   7  -2   4   0.50927  11498.19  19.29099     0.264     0.261    42.919     0.262     0.154     0.720     0.308
   4   7   2   4   0.50926  11497.86  20.89533     0.347     0.343    42.915     0.262     0.154     0.720     0.406
  10   0  -8   2   0.50918  11496.12  20.22998     0.295     0.291    21.444     0.262     0.154     0.720     0.172
   2   0   8   2   0.50911  11494.54  49.84347     0.093     0.091    21.433     0.262     0.154     0.720     0.054
   9   4  -2   4   0.50913  11494.87  19.75957     0.208     0.206    42.870     0.262     0.154     0.720     0.244
   7   4   2   4   0.50910  11494.35  22.84292     0.228     0.224    42.862     0.262     0.154     0.720     0.266
   8   3  -9   4   0.50872  11485.61  22.35350     2.665     2.613    42.732     0.262     0.154     0.719     3.103
   1   3  -9   4   0.50867  11484.58  39.11705     2.157     2.116    42.717     0.262     0.154     0.719     2.511
   6   7  -4   4   0.50817  11473.30  19.28015     0.188     0.186    42.549     0.262     0.154     0.718     0.218
   2   7   4   4   0.50815  11472.78  22.08552     0.015     0.015    42.541     0.262     0.154     0.718     0.018
  10   3  -5   4   0.50798  11468.99  19.16182     0.261     0.260    42.485     0.262     0.154     0.718     0.302
   5   3   5   4   0.50793  11467.77  29.06937     0.167     0.166    42.467     0.262     0.154     0.718     0.193
   8   5  -1   4   0.50756  11459.56  19.97438     0.178     0.176    42.346     0.263     0.154     0.717     0.205
   7   5   1   4   0.50755  11459.32  21.29097     0.231     0.229    42.342     0.263     0.154     0.717     0.267
   7   6  -6   4   0.50735  11454.81  19.80534     1.100     1.085    42.275     0.263     0.154     0.717     1.267
   1   6   6   4   0.50732  11454.03  25.23777     0.940     0.928    42.264     0.263     0.154     0.717     1.083
   7   2 -10   4   0.50668  11439.58  25.54836     0.462     0.456    42.051     0.263     0.154     0.716     0.529
   3   2 -10   4   0.50665  11438.93  38.88813     0.611     0.606    42.041     0.263     0.154     0.716     0.700
   4   7  -6   4   0.50634  11431.87  20.86198     0.356     0.353    41.938     0.263     0.154     0.716     0.407
   2   7  -6   4   0.50633  11431.67  22.06243     0.043     0.042    41.935     0.263     0.154     0.716     0.049
   6   6  -7   4   0.50616  11427.95  20.88344     1.178     1.174    41.880     0.263     0.154     0.715     1.344
   1   6  -7   4   0.50614  11427.39  25.21829     0.763     0.761    41.872     0.263     0.154     0.715     0.870
   8   0 -10   2   0.50587  11421.41  24.12725     0.301     0.303    20.892     0.263     0.155     0.715     0.172
   2   0 -10   2   0.50583  11420.44  49.56886     0.160     0.161    20.885     0.263     0.155     0.715     0.091
  10   3  -4   4   0.50588  11421.48  19.14159     0.261     0.262    41.786     0.263     0.155     0.715     0.297
   6   3   4   4   0.50583  11420.45  26.50665     0.361     0.364    41.770     0.263     0.155     0.715     0.411
  10   1  -8   4   0.50572  11418.02  20.06640     0.008     0.008    41.735     0.263     0.155     0.715     0.009
   2   1   8   4   0.50565  11416.48  47.51053     0.696     0.702    41.712     0.264     0.155     0.715     0.792
   9   4  -7   4   0.50503  11402.46  19.71781     1.438     1.499    41.508     0.264     0.155     0.714     1.627
   2   4   7   4   0.50498  11401.23  32.13274     0.874     0.897    41.490     0.264     0.155     0.714     0.989
   4   8  -2   4   0.50430  11385.81  19.01120     0.247     0.247    41.266     0.264     0.155     0.713     0.278
   2   8   2   4   0.50429  11385.62  19.88019     0.218     0.218    41.263     0.264     0.155     0.713     0.245
  10   3  -6   4   0.50408  11380.92  19.12455     0.149     0.147    41.195     0.264     0.155     0.713     0.167
   4   3   6   4   0.50402  11379.58  31.71549     0.020     0.020    41.176     0.264     0.155     0.712     0.022
   8   5  -7   4   0.50324  11361.97  19.92968     0.153     0.158    40.921     0.265     0.155     0.711     0.171
   1   5   7   4   0.50320  11360.97  28.72251     0.032     0.033    40.907     0.265     0.155     0.711     0.036
   2   8  -4   4   0.50322  11361.46  19.86929     0.242     0.250    40.914     0.265     0.155     0.711     0.270
   9   2  -9   4   0.50264  11348.35  21.30374     2.531     2.615    40.726     0.265     0.155     0.711     2.809
   0   2   9   4   0.50258  11347.07  46.48316     2.700     2.762    40.707     0.265     0.155     0.710     2.995
   8   1 -10   4   0.50248  11344.82  23.85215     0.159     0.164    40.675     0.265     0.155     0.710     0.176
   2   1 -10   4   0.50244  11343.87  47.26978     0.596     0.610    40.661     0.265     0.155     0.710     0.661
   7   4  -9   4   0.50216  11337.59  22.74941     1.144     1.183    40.571     0.265     0.155     0.710     1.265
   2   4  -9   4   0.50213  11336.88  32.05285     0.577     0.593    40.561     0.265     0.155     0.710     0.637
   7   5  -8   4   0.50190  11331.74  21.22485     0.039     0.041    40.488     0.265     0.155     0.709     0.043
   1   5  -8   4   0.50187  11330.99  28.69351     0.009     0.010    40.477     0.265     0.155     0.709     0.010
   4   8  -1   4   0.50171  11327.37  18.98726     0.410     0.424    40.425     0.266     0.155     0.709     0.452
