PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   8  16   3   8   0.42296   9549.34  11.23241     0.774     0.872     9.652     0.315     0.154     0.598     0.014
  10  12   3   8   0.42278   9545.26  11.22911     0.148     0.158     9.636     0.315     0.154     0.598     0.003
   6   2   9   8   0.42276   9544.97  11.22888     0.940     1.001     9.635     0.315     0.154     0.598     0.017
  11  11   0   4   0.42274   9544.36  11.22838     0.492     0.520     4.816     0.315     0.154     0.598     0.004
   3  13   8   8   0.42258   9540.89  11.22558     1.847     1.890     9.618     0.315     0.154     0.597     0.033
   2  16   7   8   0.42234   9535.42  11.22117     6.873     6.754     9.596     0.315     0.154     0.597     0.124
   1   5  10   8   0.42217   9531.67  11.21814     1.540     1.487     9.581     0.316     0.154     0.597     0.028
   2   4  10   8   0.42202   9528.16  11.21530     1.545     1.485     9.567     0.316     0.154     0.597     0.028
   3   1  10   8   0.42176   9522.31  11.21058     1.490     1.483     9.544     0.316     0.154     0.596     0.027
   5  11   8   8   0.42175   9522.15  11.21044     1.889     1.884     9.543     0.316     0.154     0.596     0.034
   2  22   1   8   0.42175   9522.09  11.21039     0.863     0.861     9.543     0.316     0.154     0.596     0.015
  11   9   3   8   0.42169   9520.65  11.20923     0.155     0.157     9.537     0.316     0.154     0.596     0.003
   8   0   8   4   0.42142   9514.61  11.20434     1.126     1.289     4.756     0.316     0.154     0.596     0.010
  11   7   4   8   0.42125   9510.74  11.20121     3.030     3.701     9.497     0.316     0.154     0.595     0.054
   0  22   2   4   0.42105   9506.26  11.19758     0.400     0.515     4.740     0.316     0.154     0.595     0.004
  11  11   1   8   0.42075   9499.51  11.19213     5.536     7.306     9.452     0.317     0.154     0.595     0.098
   9   9   6   8   0.42062   9496.58  11.18975     5.499     7.223     9.441     0.317     0.154     0.595     0.097
   7   7   8   8   0.42052   9494.24  11.18785     2.340     3.044     9.431     0.317     0.154     0.594     0.041
  12   6   2   8   0.42034   9490.19  11.18457     5.217     6.605     9.415     0.317     0.154     0.594     0.092
  11   3   5   8   0.42021   9487.28  11.18221     0.291     0.358     9.404     0.317     0.153     0.594     0.005
   7  11   7   8   0.42002   9483.08  11.17881     5.694     6.679     9.387     0.317     0.153     0.594     0.100
   8   2   8   8   0.41975   9476.92  11.17381     1.695     1.866     9.363     0.317     0.153     0.593     0.030
   2  18   6   8   0.41957   9472.80  11.17047     1.137     1.213     9.347     0.318     0.153     0.593     0.020
   1  11   9   8   0.41954   9472.16  11.16995     5.187     5.514     9.344     0.318     0.153     0.593     0.091
   3  19   5   8   0.41928   9466.40  11.16527     4.073     4.180     9.321     0.318     0.153     0.593     0.071
   0   6  10   4   0.41889   9457.49  11.15804     7.189     7.053     4.643     0.318     0.153     0.592     0.063
  12   4   3   8   0.41884   9456.47  11.15721     0.884     0.865     9.282     0.318     0.153     0.592     0.015
  10  14   0   4   0.41880   9455.52  11.15643     0.284     0.277     4.639     0.318     0.153     0.592     0.002
   3   3  10   8   0.41843   9447.21  11.14968     7.300     7.037     9.246     0.318     0.153     0.591     0.127
   9   5   7   8   0.41840   9446.37  11.14900     6.879     6.629     9.243     0.318     0.153     0.591     0.119
   5   7   9   8   0.41832   9444.69  11.14763     5.688     5.483     9.236     0.319     0.153     0.591     0.098
   2  14   8   8   0.41785   9433.92  11.13887     0.315     0.318     9.194     0.319     0.153     0.591     0.005
   6   4   9   8   0.41777   9432.18  11.13745     5.343     5.468     9.187     0.319     0.153     0.591     0.092
   3  21   3   8   0.41745   9424.98  11.13158     0.035     0.038     9.159     0.319     0.153     0.590     0.001
   6  18   4   8   0.41730   9421.61  11.12884     1.002     1.161     9.146     0.319     0.152     0.590     0.017
   6  20   0   4   0.41711   9417.32  11.12534     2.813     3.582     4.565     0.319     0.152     0.590     0.024
  10  14   1   8   0.41687   9411.91  11.12093     0.604     0.855     9.109     0.320     0.152     0.589     0.010
  12   8   0   4   0.41659   9405.60  11.11578     0.184     0.276     4.542     0.320     0.152     0.589     0.002
   8  12   6   8   0.41654   9404.55  11.11492     0.805     1.205     9.080     0.320     0.152     0.589     0.014
   8  14   5   8   0.41652   9403.90  11.11439     2.761     4.124     9.078     0.320     0.152     0.589     0.047
   7  19   0   4   0.41646   9402.67  11.11338     2.401     3.568     4.536     0.320     0.152     0.589     0.020
   6  10   8   8   0.41624   9397.78  11.10940     0.222     0.319     9.054     0.320     0.152     0.588     0.004
   5  19   4   8   0.41623   9397.34  11.10904     1.234     1.761     9.052     0.320     0.152     0.588     0.021
   2  22   2   8   0.41592   9390.34  11.10331     0.206     0.278     9.025     0.320     0.152     0.588     0.003
   6  20   1   8   0.41520   9374.24  11.09014     3.528     3.821     8.964     0.321     0.152     0.587     0.059
   7  17   4   8   0.41504   9370.52  11.08709     1.759     1.753     8.949     0.321     0.152     0.587     0.030
  11  11   2   8   0.41496   9368.69  11.08559     0.515     0.499     8.942     0.321     0.152     0.587     0.009
   8   4   8   8   0.41486   9366.50  11.08380     0.335     0.317     8.934     0.321     0.152     0.586     0.006
   0  20   5   4   0.41485   9366.33  11.08366     0.924     0.874     4.467     0.321     0.152     0.586     0.008
  10   6   6   8   0.41476   9364.31  11.08200     1.283     1.199     8.926     0.321     0.152     0.586     0.021
  12   8   1   8   0.41469   9362.67  11.08066     0.911     0.850     8.919     0.321     0.151     0.586     0.015
   7  19   1   8   0.41456   9359.78  11.07829     4.044     3.808     8.908     0.321     0.151     0.586     0.068
   5  21   0   4   0.41443   9356.82  11.07586     7.067     6.791     4.449     0.322     0.151     0.586     0.059
   1  21   4   8   0.41420   9351.58  11.07156     6.668     6.595     8.877     0.322     0.151     0.585     0.111
   9  15   3   8   0.41388   9344.48  11.06573     0.038     0.038     8.850     0.322     0.151     0.585     0.001
   2   6  10   8   0.41383   9343.33  11.06479     1.360     1.338     8.846     0.322     0.151     0.585     0.023
  11   5   5   8   0.41370   9340.43  11.06241     4.223     4.066     8.835     0.322     0.151     0.585     0.070
   4   0  10   4   0.41325   9330.12  11.05393     1.497     1.336     4.398     0.322     0.151     0.584     0.012
   1  17   7   8   0.41270   9317.68  11.04369     5.675     5.742     8.749     0.323     0.151     0.583     0.093
   5  21   1   8   0.41256   9314.56  11.04112     0.336     0.341     8.738     0.323     0.151     0.583     0.005
   8  18   0   4   0.41253   9313.90  11.04057     6.647     6.729     4.368     0.323     0.151     0.583     0.054
   1   7  10   8   0.41240   9310.91  11.03811     1.854     1.843     8.724     0.323     0.151     0.583     0.030
   3   5  10   8   0.41201   9302.19  11.03091     2.014     1.840     8.691     0.323     0.150     0.582     0.033
  12   0   4   4   0.41199   9301.76  11.03056     1.258     1.147     4.345     0.323     0.150     0.582     0.010
   4  20   4   8   0.41189   9299.43  11.02864     0.315     0.286     8.681     0.323     0.150     0.582     0.005
   4   2  10   8   0.41167   9294.57  11.02463     2.000     1.837     8.663     0.324     0.150     0.582     0.032
   0  12   9   4   0.41154   9291.60  11.02217     0.000     0.000     4.326     0.324     0.150     0.582     0.000
   0  22   3   4   0.41150   9290.71  11.02143     7.485     6.993     4.324     0.324     0.150     0.582     0.061
  10  14   2   8   0.41123   9284.62  11.01640     0.291     0.272     8.626     0.324     0.150     0.581     0.005
  12   6   3   8   0.41084   9275.70  11.00902     0.039     0.037     8.593     0.324     0.150     0.581     0.001
   8  18   1   8   0.41068   9272.21  11.00613     0.343     0.339     8.580     0.324     0.150     0.581     0.006
  13   1   0   4   0.41061   9270.56  11.00476     3.491     3.471     4.287     0.324     0.150     0.580     0.028
  12   2   4   8   0.41043   9266.54  11.00143     1.702     1.712     8.559     0.325     0.150     0.580     0.027
   1  15   8   8   0.41004   9257.63  10.99405     6.231     6.536     8.526     0.325     0.150     0.580     0.100
  10  10   5   8   0.41001   9257.11  10.99361     0.820     0.861     8.524     0.325     0.150     0.580     0.013
   2  20   5   8   0.40994   9255.39  10.99219     3.576     3.781     8.518     0.325     0.149     0.579     0.057
   6   6   9   8   0.40982   9252.78  10.99001     0.000     0.000     8.508     0.325     0.149     0.579     0.000
   8  10   7   8   0.40968   9249.50  10.98729     5.312     5.657     8.496     0.325     0.149     0.579     0.085
   6  20   2   8   0.40963   9248.45  10.98642     3.250     3.456     8.492     0.325     0.149     0.579     0.052
   8  16   4   8   0.40960   9247.65  10.98575     0.271     0.288     8.489     0.325     0.149     0.579     0.004
   3  11   9   8   0.40956   9246.85  10.98509     5.459     5.787     8.486     0.325     0.149     0.579     0.087
  10  12   4   8   0.40943   9243.94  10.98267     6.113     6.439     8.476     0.325     0.149     0.579     0.097
   1  23   0   4   0.40932   9241.38  10.98054     0.909     0.952     4.233     0.326     0.149     0.579     0.007
   4  10   9   8   0.40923   9239.37  10.97887     5.529     5.779     8.459     0.326     0.149     0.578     0.088
  12   8   2   8   0.40914   9237.34  10.97719     0.260     0.271     8.451     0.326     0.149     0.578     0.004
   7  19   2   8   0.40902   9234.57  10.97488     3.287     3.443     8.441     0.326     0.149     0.578     0.052
   9   7   7   8   0.40887   9231.35  10.97220     5.343     5.634     8.430     0.326     0.149     0.578     0.084
  13   1   1   8   0.40879   9229.45  10.97062     3.503     3.696     8.423     0.326     0.149     0.578     0.055
   4  22   0   4   0.40861   9225.40  10.96725     0.459     0.476     4.204     0.326     0.149     0.578     0.004
   1  19   6   8   0.40857   9224.49  10.96649     2.140     2.208     8.404     0.326     0.149     0.578     0.034
   5  15   7   8   0.40845   9221.72  10.96417     0.000     0.000     8.394     0.326     0.149     0.577     0.000
  11   9   4   8   0.40844   9221.58  10.96406     6.319     6.406     8.394     0.326     0.149     0.577     0.099
   0   8  10   4   0.40780   9207.19  10.95205     0.324     0.327     4.171     0.327     0.148     0.576     0.003
   7   9   8   8   0.40777   9206.54  10.95151     6.404     6.460     8.339     0.327     0.148     0.576     0.100
   7   1   9   8   0.40768   9204.36  10.94969     5.674     5.733     8.331     0.327     0.148     0.576     0.089
  13   3   0   4   0.40754   9201.22  10.94706     6.495     6.558     4.160     0.327     0.148     0.576     0.051
   1  23   1   8   0.40751   9200.65  10.94659     5.325     5.376     8.318     0.327     0.148     0.576     0.083
   5  17   6   8   0.40745   9199.11  10.94530     0.698     0.704     8.312     0.327     0.148     0.576     0.011
   4  16   7   8   0.40735   9196.85  10.94341     0.887     0.894     8.304     0.327     0.148     0.576     0.014
   5  21   2   8   0.40709   9191.13  10.93862     6.500     6.541     8.284     0.327     0.148     0.575     0.101
   8   6   8   8   0.40708   9190.75  10.93830     6.396     6.436     8.282     0.327     0.148     0.575     0.099
   4   4  10   8   0.40706   9190.34  10.93796     0.325     0.327     8.281     0.327     0.148     0.575     0.005
   6  16   6   8   0.40693   9187.55  10.93563     0.698     0.702     8.271     0.327     0.148     0.575     0.011
   4  22   1   8   0.40682   9184.89  10.93340     6.766     6.779     8.261     0.328     0.148     0.575     0.105
   2  12   9   8   0.40674   9183.27  10.93204     0.153     0.153     8.255     0.328     0.148     0.575     0.002
   2  22   3   8   0.40671   9182.41  10.93132     0.837     0.831     8.252     0.328     0.148     0.575     0.013
   6  14   7   8   0.40642   9175.88  10.92584     0.910     0.894     8.229     0.328     0.148     0.574     0.014
   9  13   5   8   0.40633   9173.90  10.92418     3.735     3.708     8.222     0.328     0.148     0.574     0.058
  12   4   4   8   0.40586   9163.23  10.91522     0.277     0.284     8.183     0.328     0.147     0.574     0.004
  11  11   3   8   0.40581   9162.16  10.91432     6.638     6.791     8.180     0.328     0.147     0.574     0.102
   5   9   9   8   0.40577   9161.34  10.91364     0.149     0.152     8.177     0.328     0.147     0.574     0.002
  13   3   1   8   0.40576   9161.02  10.91336     0.325     0.331     8.176     0.328     0.147     0.574     0.005
   9  17   0   4   0.40559   9157.13  10.91009     0.470     0.468     4.081     0.329     0.147     0.573     0.004
   8  18   2   8   0.40529   9150.44  10.90446     6.710     6.482     8.138     0.329     0.147     0.573     0.102
   9  11   6   8   0.40486   9140.70  10.89626     2.170     2.168     8.103     0.329     0.147     0.572     0.033
   4  18   6   8   0.40486   9140.63  10.89620     6.628     6.622     8.103     0.329     0.147     0.572     0.101
   7   3   9   8   0.40467   9136.48  10.89270     0.150     0.151     8.088     0.329     0.147     0.572     0.002
   3  21   4   8   0.40459   9134.56  10.89108     6.031     6.098     8.082     0.329     0.147     0.572     0.091
